input_id,Incorrect,Correct
176,appearazce,appearance
176,appeiarance,appearance
176,appearace,appearance
176,appeavrance,appearance
176,appearanc,appearance
176,appearancg,appearance
177,applfe,apple
177,applk,apple
177,appce,apple
177,appel,apple
177,appla,apple
177,aple,apple
177,apele,apple
177,alpple,apple
178,apvlication,application
178,application,application
178,applyication,application
178,papliaction,application
178,papliaciton,application
178,applaication,application
178,appliaciton,application
178,appliaction,application
179,aply,apply
179,apply,apply
179,tapply,apply
179,appmy,apply
179,applny,apply
179,appyl,apply
179,appl,apply
179,pply,apply
180,appoivt,appoint
180,appoinit,appoint
180,appoit,appoint
180,zppoint,appoint
180,ampoint,appoint
180,aphoint,appoint
180,appvoint,appoint
180,apphoint,appoint
181,appoivntment,appointment
181,aapointment,appointment
181,apspointment,appointment
181,appointmetn,appointment
181,appoantment,appointment
181,appoitnmetn,appointment
181,happointment,appointment
181,appointmsnt,appointment
182,appreicate,appreciate
182,aprpeicate,appreciate
182,apprecipate,appreciate
182,appeeciate,appreciate
182,appreciatre,appreciate
182,aoppreciate,appreciate
182,apcpreciate,appreciate
182,aprpeciate,appreciate
183,aproach,approach
183,pproach,approach
183,parpoach,approach
183,apprach,approach
183,aprpoach,approach
183,apprroach,approach
183,parpaohc,approach
183,parpaoch,approach
184,appropriae,appropriate
184,papropriate,appropriate
184,appropiate,appropriate
184,approfriate,appropriate
184,approrpriate,appropriate
184,appropaiate,appropriate
184,papropirate,appropriate
184,apprgpriate,appropriate
185,approva,approval
185,approaal,approval
185,pproval,approval
185,aperoval,approval
185,aproval,approval
185,tpproval,approval
185,approvl,approval
185,apprqval,approval
186,apjrove,approve
186,apaprove,approve
186,approe,approve
186,approve,approve
186,approvie,approve
186,apjprove,approve
186,approvve,approve
186,pprove,approve
187,mapproving,approving
187,approviqg,approving
187,aprpoving,approving
187,approhving,approving
187,approvinr,approving
187,appoving,approving
187,appvroving,approving
187,pproving,approving
188,approximate,approximate
188,aprpoximate,approximate
188,approxmate,approximate
188,apprtoximate,approximate
188,approxiaate,approximate
188,approximat,approximate
188,appproximate,approximate
188,approximae,approximate
189,approximatley,approximately
189,approximatly,approximately
189,spproximately,approximately
189,approximatery,approximately
189,aipproximately,approximately
189,approrximately,approximately
189,approxivmately,approximately
189,approximaely,approximately
190,ypril,April
190,rAipl,April
190,Akpril,April
190,Arpil,April
190,rApil,April
190,Azril,April
190,Aripl,April
190,Apri,April
191,aea,area
191,aaer,area
191,aresa,area
191,ara,area
191,aera,area
191,aear,area
191,areu,area
191,arka,area
192,arsgue,argue
192,arguue,argue
192,ague,argue
192,arge,argue
192,arggue,argue
192,alrgue,argue
192,argul,argue
192,arguze,argue
193,argiment,argument
193,agument,argument
193,argumeet,argument
193,argumen,argument
193,argumenf,argument
193,arument,argument
193,argumenq,argument
193,agrument,argument
194,iaser,arise
194,iasre,arise
194,iarse,arise
194,arisn,arise
194,airse,arise
194,aiser,arise
194,aris,arise
194,aise,arise
195,rm,arm
195,atm,arm
195,barm,arm
195,jarm,arm
195,ar,arm
195,rma,arm
195,ram,arm
195,arn,arm
196,xarmed,armed
196,armked,armed
196,armcd,armed
196,armedd,armed
196,ared,armed
196,akrmed,armed
196,armied,armed
196,iarmed,armed
197,rms,arms
197,amrs,arms
197,arns,arms
197,armgs,arms
197,harms,arms
197,aryms,arms
197,armas,arms
197,arm,arms
198,arm,army
198,amry,army
198,arpy,army
198,army,army
198,raym,army
198,arym,army
198,ary,army
198,armry,army
199,aroudn,around
199,aroutnd,around
199,aiound,around
199,ahround,around
199,aroufnd,around
199,arond,around
199,arouni,around
199,arodun,around
200,arrnage,arrange
200,airrange,arrange
200,arraneg,arrange
200,arange,arrange
200,arrangj,arrange
200,arrazge,arrange
200,arrane,arrange
200,arrnaeg,arrange
201,arrangemnet,arrangement
201,arrangemenqt,arrangement
201,rrangement,arrangement
201,arrangemhent,arrangement
201,arangement,arrangement
201,arrangenent,arrangement
201,rarangemnet,arrangement
201,rarangemnte,arrangement
202,rraest,arrest
202,arresb,arrest
202,rreast,arrest
202,arrent,arrest
202,arest,arrest
202,arresst,arrest
202,rarest,arrest
202,argrest,arrest
203,arrivav,arrival
203,arival,arrival
203,yarrival,arrival
203,arrial,arrival
203,arrivasl,arrival
203,arrivl,arrival
203,abrrival,arrival
203,rrival,arrival
204,rariev,arrive
204,arriev,arrive
204,rrive,arrive
204,arqive,arrive
204,arrivl,arrive
204,arive,arrive
204,rareiv,arrive
204,arreiv,arrive
205,arrve at,arrive at
205,arrqve at,arrive at
205,arriv eat,arrive at
205,arwive at,arrive at
205,arrive t,arrive at
205,arcrive at,arrive at
205,arive at,arrive at
205,arrive a,arrive at
206,rrow,arrow
206,arrw,arrow
206,arsow,arrow
206,arro,arrow
206,arrwo,arrow
206,arow,arrow
206,hrrow,arrow
206,arrow,arrow
207,rt,art
207,sart,art
207,aru,art
207,aut,art
207,prt,art
207,rat,art
207,at,art
207,nart,art
208,artticle,article
208,earticle,article
208,artxcle,article
208,articly,article
208,artice,article
208,arthcle,article
208,atricle,article
208,articls,article
209,artificfial,artificial
209,artificiau,artificial
209,artifvcial,artificial
209,artificiajl,artificial
209,artificicl,artificial
209,artifinial,artificial
209,artificoal,artificial
209,artiifcial,artificial
210,atrifciially,artificially
210,artificially,artificially
210,artifvcially,artificially
210,artiicially,artificially
210,artifciially,artificially
210,artifiially,artificially
210,artficially,artificially
210,artificialy,artificially
211,tartist,artist
211,tarist,artist
211,artsit,artist
211,arist,artist
211,atrist,artist
211,artis,artist
211,arwtist,artist
211,artist,artist
212,artisic,artistic
212,fartistic,artistic
212,trtistic,artistic
212,krtistic,artistic
212,agtistic,artistic
212,artistinc,artistic
212,atristic,artistic
212,artitic,artistic
213,artistjcally,artistically
213,artistcally,artistically
213,artistcially,artistically
213,artisticaly,artistically
213,artisticalwly,artistically
213,rtistically,artistically
213,artistically,artistically
213,ajtistically,artistically
214,a,as
214,ay,as
214,jas,as
214,las,as
214,avs,as
214,yas,as
214,gs,as
214,sa,as
215,ashameud,ashamed
215,xshamed,ashamed
215,aohamed,ashamed
215,ashamde,ashamed
215,eshamed,ashamed
215,lashamed,ashamed
215,ashmed,ashamed
215,asamed,ashamed
216,asige,aside
216,iased,aside
216,aide,aside
216,asid,aside
216,aised,aside
216,asied,aside
216,mside,aside
216,azide,aside
217,asied from,aside from
217,asipe from,aside from
217,auside from,aside from
217,asied frmo,aside from
217,aside lrom,aside from
217,asideafrom,aside from
217,asde from,aside from
217,tside from,aside from
218,apsk,ask
218,ak,ask
218,sk,ask
218,kas,ask
218,aksk,ask
218,aks,ask
218,aask,ask
218,asvk,ask
219,aaleep,asleep
219,aslebep,asleep
219,sleep,asleep
219,asleerp,asleep
219,aqleep,asleep
219,saleep,asleep
219,tasleep,asleep
219,asleep,asleep
220,aspwect,aspect
220,aspezct,aspect
220,asect,aspect
220,aspept,aspect
220,aspeqt,aspect
220,asprect,aspect
220,apsect,aspect
220,apsetc,aspect
221,sasits,assist
221,asseist,assist
221,aysist,assist
221,afssist,assist
221,assgist,assist
221,sasist,assist
221,asist,assist
221,assibt,assist
222,assissance,assistance
222,assiystance,assistance
222,asistance,assistance
222,assqistance,assistance
222,asssitance,assistance
222,assistancr,assistance
222,assistcance,assistance
222,assstance,assistance
223,assisutant,assistant
223,assistan,assistant
223,assitant,assistant
223,yassistant,assistant
223,assstant,assistant
223,assistatn,assistant
223,assisthnt,assistant
223,assisant,assistant
224,acssociate,associate
224,asociate,associate
224,assocnate,associate
224,sasocitae,associate
224,associane,associate
224,sascoiate,associate
224,sasociate,associate
224,asscoiate,associate
225,sassociated,associated
225,sasociated,associated
225,associate,associated
225,associatrd,associated
225,assoeciated,associated
225,associajed,associated
225,assocated,associated
225,associjted,associated
226,assoicatoin,association
226,asosicatoin,association
226,ashsociation,association
226,associatoin,association
226,asspciation,association
226,assocition,association
226,associatijn,association
226,associatio,association
227,aysume,assume
227,assmue,assume
227,ssume,assume
227,assumge,assume
227,axsume,assume
227,assum,assume
227,assume,assume
227,asume,assume
228,assuqe,assure
228,arsure,assure
228,asmsure,assure
228,asure,assure
228,assurx,assure
228,assuwe,assure
228,zassure,assure
228,zssure,assure
229,bt,at
229,aht,at
229,am,at
229,fat,at
229,t,at
229,aqt,at
229,ta,at
229,amt,at
230,atmzsphere,atmosphere
230,atmospherwe,atmosphere
230,atmovsphere,atmosphere
230,atmospfhere,atmosphere
230,atmospphere,atmosphere
230,datmosphere,atmosphere
230,atmophere,atmosphere
230,atmotphere,atmosphere
231,atmo,atom
231,mato,atom
231,aom,atom
231,atym,atom
231,atoe,atom
231,ato,atom
231,akom,atom
231,amto,atom
232,attch,attach
232,atach,attach
232,iattach,attach
232,atpach,attach
232,atwtach,attach
232,attahc,attach
232,attjach,attach
232,ittach,attach
233,atached,attached
233,attahced,attached
233,attanched,attached
233,attcahed,attached
233,attached,attached
233,attachqed,attached
233,gattached,attached
233,attahed,attached
234,attacck,attack
234,attck,attack
234,vttack,attack
234,atack,attack
234,adttack,attack
234,aktack,attack
234,attack,attack
234,attoack,attack
235,dttempt,attempt
235,attempt,attempt
235,attempn,attempt
235,attept,attempt
235,atetmpt,attempt
235,tatempt,attempt
235,attemt,attempt
235,ttempt,attempt
236,alttempted,attempted
236,ottempted,attempted
236,attempsed,attempted
236,ayttempted,attempted
236,attempteqd,attempted
236,attempetd,attempted
236,attempbted,attempted
236,attmpted,attempted
237,attenk,attend
237,tatend,attend
237,atftend,attend
237,cattend,attend
237,attxnd,attend
237,atend,attend
237,gattend,attend
237,atsend,attend
238,atted to,attend to
238,attednt o,attend to
238,attsnd to,attend to
238,atend to,attend to
238,attnd to,attend to
238,ttend to,attend to
238,attedn to,attend to
238,attendqto,attend to
239,attendtion,attention
239,tateniton,attention
239,attentio,attention
239,atttention,attention
239,attejtion,attention
239,amtention,attention
239,tateniotn,attention
239,tatention,attention
240,aftitude,attitude
240,tatiutde,attitude
240,attiuude,attitude
240,attitudx,attitude
240,attiltude,attitude
240,uattitude,attitude
240,ttitude,attitude
240,attiutde,attitude
241,tatorney,attorney
241,attoarney,attorney
241,attornea,attorney
241,attoriney,attorney
241,atorney,attorney
241,attorneby,attorney
241,attouney,attorney
241,qttorney,attorney
242,ttaract,attract
242,tatract,attract
242,attrct,attract
242,attact,attract
242,attrapct,attract
242,ttract,attract
242,tattract,attract
242,atract,attract
243,attrastion,attraction
243,attrcation,attraction
243,attracion,attraction
243,atraction,attraction
243,ttraction,attraction
243,attaction,attraction
243,attractin,attraction
243,attracjtion,attraction
244,attracitve,attractive
244,ttractive,attractive
244,attractihve,attractive
244,attractmive,attractive
244,attracivte,attractive
244,attactive,attractive
244,atractive,attractive
244,attractivu,attractive
245,auedince,audience
245,axudience,audience
245,audiencu,audience
245,aueidnce,audience
245,audeince,audience
245,audinence,audience
245,auience,audience
245,audence,audience
246,Augnst,August
246,Augus,August
246,Augut,August
246,Augusxt,August
246,Augsut,August
246,ugust,August
246,Augsst,August
246,Augst,August
247,unt,aunt
247,lunt,aunt
247,nunt,aunt
247,aut,aunt
247,auntt,aunt
247,anut,aunt
247,naut,aunt
247,junt,aunt
248,aughor,author
248,atuorh,author
248,aauthor,author
248,autohr,author
248,auhor,author
248,aturoh,author
248,autroh,author
248,atuohr,author
249,authqority,authority
249,authorily,authority
249,uatrhioty,authority
249,uathrioty,authority
249,authroity,authority
249,authrity,authority
249,authoricty,authority
249,authrioty,authority
250,autoamtic,automatic
250,automaic,automatic
250,uatoamtic,automatic
250,automtic,automatic
250,atomatic,automatic
250,aftomatic,automatic
250,auomatic,automatic
250,automatc,automatic
251,automatiaclly,automatically
251,auwomatically,automatically
251,auiomatically,automatically
251,automtically,automatically
251,automatialcly,automatically
251,automanically,automatically
251,authomatically,automatically
251,xutomatically,automatically
252,ahutumn,autumn
252,nautumn,autumn
252,austumn,autumn
252,utumn,autumn
252,autun,autumn
252,gautumn,autumn
252,auutmn,autumn
252,augtumn,autumn
253,availablle,available
253,availale,available
253,avilabale,available
253,availjble,available
253,vvailable,available
253,availavle,available
253,avialable,available
253,avialbale,available
254,daverage,average
254,aevrage,average
254,averame,average
254,ayverage,average
254,verage,average
254,aderage,average
254,averabge,average
254,aveage,average
255,pvoid,avoid
255,avoyd,avoid
255,adoid,avoid
255,zvoid,avoid
255,aoid,avoid
255,avoidd,avoid
255,avosid,avoid
255,avowd,avoid
256,rwake,awake
256,awapke,awake
256,waake,awake
256,awke,awake
256,awbake,awake
256,awak,awake
256,awae,awake
256,wakae,awake
257,awar,award
257,ward,award
257,awabrd,award
257,warad,award
257,warda,award
257,awaad,award
257,waard,award
257,qaward,award
258,atare,aware
258,awaore,aware
258,awjre,aware
258,waare,aware
258,hware,aware
258,awvre,aware
258,saware,aware
258,awhare,aware
259,away,away
259,awy,away
259,waay,away
259,vaway,away
259,awgay,away
259,auay,away
259,awaiy,away
259,awhay,away
260,awfug,awful
260,awfl,awful
260,awfudl,awful
260,aswful,awful
260,awul,awful
260,aeful,awful
260,awfuql,awful
260,awfil,awful
261,awfuuly,awfully
261,awfuly,awfully
261,wafully,awfully
261,awcully,awfully
261,awfullfy,awfully
261,akfully,awfully
261,awfuloly,awfully
261,afully,awfully
262,wkward,awkward
262,awkrwad,awkward
262,awward,awkward
262,awkwrd,awkward
262,awkdward,awkward
262,awkwdrd,awkward
262,awkwrad,awkward
262,awgkward,awkward
263,awkwardly,awkwardly
263,ewkwardly,awkwardly
263,awkbardly,awkwardly
263,awkwardyl,awkwardly
263,awkawrdly,awkwardly
263,awkdardly,awkwardly
263,awkewardly,awkwardly
263,akwardly,awkwardly
264,aby,baby
264,byab,baby
264,sbaby,baby
264,fbaby,baby
264,babb,baby
264,bab,baby
264,ybab,baby
264,bayb,baby
265,bck,back
265,back,back
265,ack,back
265,bak,back
265,bac,back
265,bakc,back
265,abck,back
265,sack,back
266,bakcground,background
266,backnround,background
266,backgrounnd,background
266,backgcround,background
266,backgrlund,background
266,abkcground,background
266,backgroun,background
266,abkcgruond,background
267,backeup,back up
267,mack up,back up
267,back u,back up
267,back vup,back up
267,back uq,back up
267,biack up,back up
267,bac kup,back up
267,baack up,back up
268,backwadr,backward
268,backard,backward
268,qbackward,backward
268,backwarrd,backward
268,bcakwadr,backward
268,lbackward,backward
268,bcawkadr,backward
268,baickward,backward
269,bckwards,backwards
269,backwyrds,backwards
269,bcakwards,backwards
269,backwarhs,backwards
269,beckwards,backwards
269,backward,backwards
269,bacekwards,backwards
269,backwardy,backwards
270,bcateria,bacteria
270,bateria,bacteria
270,wbacteria,bacteria
270,bacteryia,bacteria
270,bactetia,bacteria
270,bactera,bacteria
270,bactreia,bacteria
270,bacteria,bacteria
271,ba,bad
271,dab,bad
271,bgd,bad
271,adb,bad
271,baad,bad
271,bwad,bad
271,ibad,bad
271,abd,bad
272,badl,badly
272,baldy,badly
272,badlpy,badly
272,abldy,badly
272,badey,badly
272,bidly,badly
272,bdly,badly
272,bkdly,badly
273,bad-tempeked,bad-tempered
273,bad-tempere,bad-tempered
273,batd-tempered,bad-tempered
273,bad-yempered,bad-tempered
273,bad-tepmered,bad-tempered
273,bad-ttempered,bad-tempered
273,bad-temypered,bad-tempered
273,bad-tempfered,bad-tempered
274,bbag,bag
274,ag,bag
274,sag,bag
274,nbag,bag
274,baug,bag
274,agb,bag
274,yag,bag
274,abg,bag
275,baggag,baggage
275,baggagz,baggage
275,baggaghe,baggage
275,bhggage,baggage
275,bsaggage,baggage
275,baggaeg,baggage
275,baggge,baggage
275,basgage,baggage
276,hbake,bake
276,bkae,bake
276,bape,bake
276,bke,bake
276,bakde,bake
276,baka,bake
276,bakm,bake
276,bae,bake
277,balanre,balance
277,balknce,balance
277,balanbce,balance
277,ablance,balance
277,mbalance,balance
277,ablnace,balance
277,blance,balance
277,balansce,balance
278,blla,ball
278,bal,ball
278,eall,ball
278,bll,ball
278,blal,ball
278,balo,ball
278,all,ball
278,uall,ball
279,ba,ban
279,iban,ban
279,bzan,ban
279,babn,ban
279,bxn,ban
279,bjn,ban
279,bna,ban
279,batn,ban
280,biand,band
280,ban,band
280,abnd,band
280,and,band
280,bgand,band
280,bind,band
280,dband,band
280,bany,band
281,bandge,bandage
281,badage,bandage
281,bdaaneg,bandage
281,bandaeg,bandage
281,bancage,bandage
281,bandae,bandage
281,bdanaeg,bandage
281,badnaeg,bandage
282,bnk,bank
282,ban,bank
282,abnk,bank
282,banqk,bank
282,banj,bank
282,ank,bank
282,banzk,bank
282,bgank,bank
283,bvr,bar
283,vbar,bar
283,ba,bar
283,bar,bar
283,bra,bar
283,ar,bar
283,buar,bar
283,br,bar
284,barpgain,bargain
284,hbargain,bargain
284,bgargain,bargain
284,abrgain,bargain
284,abrgani,bargain
284,barglin,bargain
284,baqrgain,bargain
284,bargai,bargain
285,barrdier,barrier
285,barrir,barrier
285,barrer,barrier
285,xbarrier,barrier
285,brrier,barrier
285,abrrier,barrier
285,barriir,barrier
285,earrier,barrier
286,ase,base
286,baste,base
286,bse,base
286,basve,base
286,bas,base
286,bise,base
286,bae,base
286,ibase,base
287,baed,based
287,mased,based
287,baqed,based
287,dbased,based
287,baised,based
287,badsed,based
287,basced,based
287,bbased,based
288,base hn,base on
288,bsae on,base on
